id,title,description,price,area_m2,price_per_m2,region,district,ward,street,lat,lng,property_type,category,post_time,images
129495670,NHÀ ĐẸP XÃ ĐÀN Ô TÔ - NGÕ THÔNG - 25M2 X 5T - Full Đồ - 7.65 tỷ - SĐCC,"Siêu hiếm không có căn thứ 2, chính chủ bán nhà phố Xã Đàn 2, 

đi ngõ 231 Xã Đàn vào cực gần, 15m ra mặt phố, sổ riêng, khu vực siêu vip của quận Đống Đa, tiện ích miễn bàn, 

cách vài bước chân ra phố thì không thiếu thứ gì, trường học các cấp chỉ cách nhà 300m an sinh quá đỉnh. 

- Nhà xây cực kì chất lượng, công năng sử dụng phù hợp với gia đình đông người có tận 4 PN...Tầng 1 DTSD: một trăm ba lăm mét vuông, nếu quy ra gía chung cư khu vực này phải trên Mười tỷ mới mua được vậy căn nhà giá theo thị trường hiện nay là rất hợp lý.

- Giao thông thuận tiện đi khắp ngả gần Hồ Đắc Di, Đặng Văn Ngữ, Xã Đàn, lên Phố cổ, Bờ Hồ đều rất gần...Chỉ việc sách vali về ở.

- Thiết kế: + Tầng 1: Bếp + PK, WC
+ Tầng 2,3,4: có 3 PN + WC. 
+ Tầng 5: Phòng thờ, hoặc phòng ngủ đều được, ban công.

- Sổ đỏ riêng pháp lý chuẩn SSGD.",7650000000,75,102000000.0,Hà Nội,Quận Đống Đa,Phường Nam Đồng,Ngõ Xã Đàn 2,21.014414,105.831436,,1020,1765093742421,6
129517175,"Phòng trọ 15m2 đường Ngô Gia Tự, Việt Hưng, LB, HN ( gần BigC LB)","Phòng rộng 15m2, tầng 1, khép kín, sạch sẽ, thoáng mát, yên tĩnh, an ninh tốt, chỗ để xe rộng, cổng chìa riêng, có dịch vụ internet, có bình nóng lạnh, gần chợ, công viên, bến xe bus, đường lớn, v.v 
Địa chỉ: số nhà 39, ngõ 48/41/6 đường Ngô Gia Tự, Long Biên, HN",1700000,81,20987.654320987655,Hà Nội,Quận Long Biên,Phường Việt Hưng,Đường Ngô Gia Tự,21.068117,105.90059,,1050,1765089303000,6
129534072,"Mình chính chủ - tập thể 2 tầng C27 Tân Mai, 3 ngủ 2wc , sân phơi.","3 NGỦ 2 WC - TẶNG FULL NỘI THẤT - TRUNG TÂM QUẬN
Nhà thuộc tầng 3 tập thể C27 ngõ 240 ngách 9 cầu thang 2. Vị trí vô cùng đắc địa, xung quanh rất nhiều tiện ích, trường học, khu vui chơi ăn uống. Nhà gần chợ, bệnh viên, tiện ích vô vàn, an sinh cực đỉnh.
- Thiết kế: 3 Ngủ riêng biệt + Khách Bếp + 2 Wc
-  Sổ đỏ 24m, thực tế sử dụng hơn 80m
Nhà đẹp ở ngay ạ",3900000000,80,48750000.0,Hà Nội,Quận Hoàng Mai,Phường Tân Mai,Ngõ 240 Tân Mai,20.979637,105.84985,,1010,1765097388000,11
129498749,HIMLAM VẠN PHÚC - HOA HẬU 7 TẦNG THANG MÁY-VIEW HIMLAM,"HIMLAM VẠN PHÚC - HOA HẬU 7 TẦNG THANG MÁY-VIEW HIMLAM 
🚙 Ô tô tránh, kinh doanh, giao thông thuận tiện.Sổ đ.ỏ nét căng.
📈 Giá trị & tiềm năng:Khu vực đang phát triển mạnh, hạ tầng đồng bộ, dân trí cao.",23400000000,86,272093023.25581396,Hà Nội,Quận Hà Đông,Phường Vạn Phúc,Tố Hữu,20.98298,105.77078,,1020,1765096204000,5
129522814,Bán nhà khương trung DT 40m,"💥💥 NHÀ ĐẸP - GIÁ TỐT
✅️🏫 KHƯƠNG ĐÌNH ' KHƯƠNG TRUNG
👉  THOÁNG TRƯỚC SAU NGÕ BA GÁC TRÁNH
✅️ DT 38M x 4 Tầng đẹp long lanh
📕 Sổ A4 nét căng
💰💰 GIÁ NHỈNH 8 TỶ 
+ AC quan tâm Lh em vinh thổ
📞📞",8000000000,77,103896103.89610389,Hà Nội,Quận Thanh Xuân,Phường Khương Trung,Phố Khương Trung,21.001364,105.818504,,1020,1765087983000,5
129446015,Cho thuê nhà,"Cho thuê nhà TT HV An ninh nhìn ra hồ Văn quán đã sửa sạch đẹp , có sân tập thể để ô tô k mât phí ,ăn ninh tốt nội thất 3điều hòa, nóng lạnh,trần thạch cao, sàn gỗ, tủ quần áo to, giường ,bàn ghế, kệ ti vi...",9000000,86,104651.16279069768,Hà Nội,Quận Hà Đông,Phường Văn Quán,Phố Đại An,20.979633,105.79096,,1010,1765105670000,5
129262208,"Bán căn hộ chung cư No12-3 khu đô thị Sài đồng, Long Biên","Bán căn hộ chung cư No12-3 tầng 8 khu đô thị Sài đồng Việt Hưng.
Diện tích 66m2 ,2 phòng ngủ 1 vệ sinh khách và bếp. 2 ban công, (có thể cải tạo một bán công thành một nhà vệ sinh) ban công chính hướng ĐN .hành lang tầng rộng khoảng 3m trẻ con chơi đùa thoải mái. Có 3 cầu thang máy. Toà nhà giáp phố Sài đồng. Giao thông chợ búa, trường học C1,2,3  cực  tiện. An ninh tốt xe máy để tầng hầm. Oto có bãi dưới chân toà nhà. Hoặc có thể để dọc đường nếu ko muốn gửi.
Giá 3tỷ950triêu.",3950000000,81,48765432.09876543,Hà Nội,Quận Long Biên,Phường Sài Đồng,Sài Đồng,21.03543,105.9021,,1010,1765104429000,5
129517695,"Nhà chính chủ ngõ 92 Chùa Võ Hà Đông 35m2 lô góc, ô tô, Lh Ms Thủy","+ Nhà lô góc cấp 4, ô tô vào nhà, ngõ thông.

+ Vị trí đẹp trung tâm gần siêu thị Nhật Aemall Hà Đông, các khu đô thị Vinhome smart city, Geleximco Lê trọng Tấn Hà Đông…

Nhà tiện xây mới, hoặc kinh doanh phòng trọ..

+ Diện tích 35 m², mặt tiền 12m.

+ Giá: 7.8 tỷ .

+ Sổ đỏ vuông đẹp.

Lh chính chủ ***",7800000000,86,90697674.41860466,Hà Nội,Quận Hà Đông,Phường Dương Nội,Đường Chùa Võ,20.982956,105.74567,,1040,1765090921000,3
129532034,Chung cư mặt đất - TT Mai Động - 90m - Sân để xe riêng - SĐCC,"💥 DƯỚI 5 TỶ TÌM ĐÂU RA - ĐẸP NHẤT TRONG PHÂN KHÚC - KHÔNG CÓ CĂN THỨ 2 - CHUNG CƯ MẶT ĐẤT - NGÕ THÔNG - CHỦ THIỆN CHÍ💥

 ✅ Thiết kế : 1 phòng khách, 1 sân để xe, 3 phòng ngủ, 2 wc 
💥 Pháp lý : SỔ ĐỎ RIÊNG CẤT KÉT - GIAO DỊCH NGAY",4860000000,80,60750000.0,Hà Nội,Quận Hoàng Mai,Phường Mai Động,Phố Mai Động,20.989256,105.861336,,1010,1765091439000,6
129505922,SIÊU PHẨM ĐỊNH CÔNG THƯỢNG – 33M2 – 4 TẦNG ĐẸP  – GIÁ 8.8 TỶ,"•	Nhà đẹp đón Tết tại phố Định Công Thượng Hoàng Mai diện tích 33m2 xây 4 tầng chắc chắn thiết kế hiện đại
•	Một phòng ngủ master rộng hai phòng ngủ vừa nội thất đầy đủ nhà đang sử dụng còn rất 
•	Vị trí siêu đẹp cách phố Định Công Thượng chỉ 70m ngõ trước nhà ba gác tránh xe máy khu dân cư an sinh đỉnh
•	Sát các tuyến phố lớn sầm uất thuận tiện di chuyển vành đai bến xe Giáp Bát khu vực phát triển mạnh tiện ích bạt ngàn
•	Gần trường học cấp 1 cấp 2 mầm non siêu thị chợ khu đô thị đông đúc phù hợp gia đình trẻ cần nhà đẹp ở ngay
•	Pháp lý chuẩn sổ đỏ vuông đẹp không lỗi lầm
•	Giá bán 8.8 tỷ
•	Nhà đẹp vị trí đắc địa tiện ích đủ đầy trong tầm giá hiếm gặp xem sớm để không bỏ lỡ.",8800000000,80,110000000.0,Hà Nội,Quận Hoàng Mai,Phường Định Công,Phố Định Công Thượng,20.983112,105.821396,,1020,1765088580000,3
129508484,Phải thật nhanh mới kịp! bán nhà gần trungtâm Hai bà trưng 42m2x4 tầng,"Nhà riêng 4 phòng ngủ, 4 tầng, diện tích 41m2, tọa lạc tại đường Bạch Đằng, phường Bạch Đằng, quận Hai Bà Trưng, Hà Nội. , đây là cơ hội tuyệt vời cho những ai tìm kiếm một không gian sống tiện nghi và thoải mái.

+ Phong thủy tốt, không gian rộng rãi, thoáng mát.
+ Nội thất đầy đủ với điều hòa, giường, tủ lạnh,...
+ Mặt tiền 4,5m, thích hợp cho việc kinh doanh nhỏ hoặc cho thuê.
+ Ngõ vào rộng 3m, thuận tiện cho xe ô tô di chuyển.
+ Pháp lý đầy đủ, đảm bảo an toàn cho giao dịch. Sổ đỏ Chính chủ

Trong vòng bán kính 2km, gần có các tiện ích như:
+ Cách siêu thị Winmart Lương Yên khoảng 1km.

+ bệnh viện Trung Uơng 108

+ Cách bệnh viện Y học cổ truyền trung ương khoảng 1,5km.
+ Cách bệnh viện Đa khoa Hà Nội khoảng 1,8km.

Đừng bỏ lỡ cơ hội sở hữu căn nhà tuyệt vời này. Liên hệ ngay Trần phuc qua số điện thoại 

+ Miễn Mg, Tg",7700000000,76,101315789.4736842,Hà Nội,Quận Hai Bà Trưng,Phường Bạch Đằng,Đường Lãng Yên,21.00834,105.864174,,1020,1765088822000,5
129505413,HOT! BÁN NHÀ ĐÔNG NGẠC -BẮC TỪ LIÊM -46M 5 TẦNG -GARA ÔTÔ-NHỈNH 11 TỶ,"- HOT! BÁN NHÀ ĐÔNG NGẠC - BẮC TỪ LIÊM - 46M x 5 TẦNG - GARA Ô TÔ- NHỈNH 11 Tỷ

- LÔ GÓC - 7 CHỖ QUA NHÀ , VÀO NHÀ - NGÕ THÔNG - KINH DOANH- GẦN PHỐ - THÔNG 2 PHỐ KẺ VẼ ĐÔNG NGẠC

- Khu vực đang phát triển từng ngày, gần EcoHome , Ciputra.

- Thuận tiện di chuyển sân bay Nội Bài, An Dương Vương, Phạm Văn Đồng.

 - Mặt ngõ Kinh doanh tốt, Lô góc, phòng nào cũng có cửa sổ thoáng sáng.

 Thiết kế : 
Tầng 1: Gara ô tô + bếp, Vệ Sinh
Tầng 2 : p Khách + Vệ Sinh
Tầng 3,4 : Mỗi tầng 2 ngủ + vệ sinh giữa
Tầng 5: Phòng thờ + Sân phơi, giặt ,sấy

- Sổ đỏ đẹp. sẵn sàng giao dịch.

- Liên hệ em Hùng *** để được tư vấn xem nhà và gặp chủ nhà",11900000000,129,92248062.01550388,Hà Nội,Quận Bắc Từ Liêm,Phường Đông Ngạc,Đường Đông Ngạc,21.091318,105.78551,,1020,1765091042000,5
129206407,Chính chủ bán nhanh căn hộ 1PN+ tòa R1.03 Vinhome OceanPark Đông Nam,"Căn hộ full đồ đầy đủ nội thất căn 1PN + tòa R1.03 hướng Đông Nam mát mẻ 
View biệt thự, Quảng Trường BayFron tại Vinhomes Oceanpark
✅Giá: 3ty9 thu nét 
Full nội thất đẹp 
Tiện ích: sảnh lễ tân, bể bơi, tập gym, gần nhà xe nổi, vườn nhật, hồ cá koi....
Sẵn sổ giao dịch
Liên hệ Thế Anh xem nhà Uy tín,nhiệt tình, tận tâm",3900000000,123,31707317.073170733,Hà Nội,Huyện Gia Lâm,Thị trấn Trâu Quỳ,Yên Viên,21.02097,105.93817,,1010,1765097998222,12
129506440,"Bán nhà mặt phố Phạm Văn Đồng,70m2, 6 tầng thang máy, MT 7m,26 tỷ","Bán nhà mặt phố Phạm Văn Đồng, 70m2, 6 tầng thang máy, MT 7m, lô góc, nhỉnh 26 tỷ (hiếm)
📍 Vị trí:
 Vị trí siêu vip mặt phố Phạm Văn Đồng – trục chính kinh doanh sầm uất, vỉa hè 5m trồng cây xanh, đường 12 làn ô tô tránh. Hiện đang vừa ở vừa làm văn phòng đại diện tổng công ty lớn.
 Lô góc 3 mặt thoáng, 1 mặt phố – 1 mặt ngõ, kinh doanh ngày đêm, nhận diện thương hiệu cực tốt.
🏢 Thiết kế – công năng (nhà xây hiện đại):
 Nhà xây mới, thang máy nhập khẩu cao cấp, phù hợp vừa ở vừa kinh doanh hoặc làm văn phòng lớn.
.

Tầng 1: Sảnh lễ tân sang trọng + văn phòng đại diện.

Tầng 2 – 4: Thiết kế thông sàn + WC, đang làm phòng họp – phòng làm việc; nội thất cao cấp hiện đại.

Tầng 5: Phòng ngủ rộng khép kín.

Tầng 6: Ban công, sân phơi và tiểu cảnh.

📑 Pháp lý:
 Sổ đỏ chính chủ, sang tên ngay.
💰 Giá bán: 26,8 tỷ (có thương lượng).
📞 Liên hệ:
 EMBình nhà đất – ***
 TikTok: tiktok.com@binhnhadat
 Miễn trung gian.


#nhadephanoi #nhagiatot #nhahanoi #nhaphanlo #nhachinhchu #nhagiagoc #binhnhadat
 #nhachucanban #nha10tỷ #nhaduoi10ty #nhatrieudo #nhagiare
 #dathanoi #chungcumini #nhadongtien
 #batdongsan #batdongsanhanoi #batdongsanviet #batdongsancaocap
 #nhamatphokinhdoanh #nhamatphohanoi #nhakinhdoanh #nhalo goc #nhangocorner
 #phamvandong #caugiấy#bactuliêm
 #nhathangmay #nhadep #nhacongso #nhacapcao #nhadatthuloinhuan
 #muabannhahanoi #muabannha #nhadat #nhadatgoc",26800000000,129,207751937.98449612,Hà Nội,Quận Bắc Từ Liêm,Phường Xuân Đỉnh,Đường Phạm Văn Đồng,21.072994,105.78578,,1020,1765093802000,5
129483915,💥 TẶNG NGAY 1TR CHO KHÁCH THUÊ - KHAI TRƯƠNG TOÀ CCMN – PHÒNG 32M RỘNG,"🏡 Ngõ 230 Mễ Trì Thượng – Nam Từ Liêm

🚗 Ô tô cách nhà 40m

✨ Ưu điểm nổi bật:

– Studio 32m² siêu rộng, ban công thoáng
– Full nội thất mới: giường tủ, điều hòa, tủ bếp, hút mùi, nóng lạnh…
– Nhà mới đẹp, hành lang sạch, thang máy mượt
– Khu vực sống ổn định, an ninh tốt

𝐓𝐢𝐧𝐂𝐢𝐭𝐲 - 𝟏𝟎 𝐏𝐡𝐮́𝐭 𝐋𝐚̀ 𝐂𝐨́ 𝐏𝐡𝐨̀𝐧𝐠
#TinCity#Tincitytimphonguytin

☎️LH: ***",4400000,121,36363.63636363636,Hà Nội,Quận Nam Từ Liêm,Phường Mễ Trì,Mễ Trì,21.00234,105.78217,,1010,1765093939000,6
129509006,"Cho thuê nhà, pccc, THANG MÁY, Vỉa hè, 101m2- 5T, Lạc Long Quân_53 Tr","Mình cho thuê nhà ; VP, Nhà hàng, KD, pccc, THANG MÁY, Vỉa hè, Diện tích 101m2- 5 tầng, giá: 53 Triệu; Lạc Long Quân. 
+ Liên hệ trực tiếp chủ nhà: ***

+ Vỉa hè lớn, mặt tiền rộng, Lô góc, 2 mặt tiền, thoáng.
+ Nội thất thiết bị mới, cao cấp, hiện đại, thang máy. 
+ Vị trí gần ngay ngã ba, khu đông dân cư, kinh doanh sầm uất, nhiều văn phòng, công ty. 
+ Phù hợp VĂN PHÒNG, NHÀ HÀNG, KINH DOANH.
+ Thuận tiện ra phố Hoàng Quốc Việt, Hoàng Hoa Thám, Lạc Long Quân, Xuân La, Nguyễn Hoàng Tôn, Hoàng Minh Thảo, An Dương Vương, Nguyễn Văn Huyên, Bưởi
Thông ra tuyến đường Trích Sài, Thụy khuê, Võng Thị, Âu Cơ, Vệ Hồ, Nhật Chiêu, Vũ Tuấn Chiêu, Trịnh Công Sơn, Sen Hồ Tây, Nghĩa Đô, Phạm Văn Đồng, Trần Cung, Xuân Tảo, Nguyễn Phúc Lan, Lưu Cơ, Dương Văn An, Nguyễn Xuân Khoát, Dương Văn An, Quảng Bá, Quảng An, Tô Ngọc Vân, Đặng Thai Mai
Dễ dàng di chuyển đến Starlake, Tây Hồ Tây, Ngoại giao đoàn, Vườn Đào, An Sinh, Romantic park, ĐSQ Hàn Quốc, STARLAKE Gallery, Ciputra, Sunshine Golden River, 6th Element, Ecolife, Học Viện Quốc Phòng
Ngay gần Chu Văn An
+ Liên hệ chính chủ : ***",53000000,78,679487.1794871795,Hà Nội,Quận Tây Hồ,Phường Bưởi,Đường Lạc Long Quân,21.053043,105.81288,,1030,1765089004000,3
129293969,Cần cho thuê căn hộ đẹp 90m2 tại toà C2 Xuân Đỉnh,"Chính chủ cần cho thuê căn hộ 90m2 gồm 2p ngủ rộng, 2p vs, phòng khách siêu rộng có thể làm VP, căn hộ đã gồm có tủ lạnh, điều hoà, bếp từ, vi sóng, giường tủ sofà.. Vị trí toà nhà đối diện công viên HoaBinhf, bến xebuss Nam Thăng Long, tiện các tuyến phố HQV, Phạm Văn Đồng, Võ Chí Công; tiện chợ đầu mối Xuân Đỉnh, các truòng cấp 1,2,3 Xuân Đỉnh. Anh chị có nhu cầu liên hệ em Sơn để xem nhà ạ",9500000,129,73643.41085271318,Hà Nội,Quận Bắc Từ Liêm,Phường Xuân Đỉnh,Xuân Đỉnh,21.06862,105.79153,,1010,1765101600000,10
126007441,CHO THUÊ PHÒNG TRỌ,"PHÒNG CÓ ĐIỀU 


HÒA,  VỆ SINH RIÊNG,,GIỜ GIẤC THOẢI MÁI, MƯA KHÔNG BAO  GIỜ  NGẬP  LỤT Ở TẦNG 4",800000,80,10000.0,Hà Nội,Quận Hoàng Mai,Phường Hoàng Văn Thụ,Đường Hoàng Mai,20.983633,105.86334,,1050,1765090668000,3
129490067,BÁN ĐẤT PHÂN LÔ TẶNG NHÀ 01 TẦNG PHỐ TƯ ĐÌNH ĐÓN CẦU TRẦN HƯNG ĐẠO,"Gia đình cần bán gấp mảnh đất khu phân lô Ao Sen, đường nhựa, vỉa hè 11,5m.
Mặt tiền siêu khủng 7.38m, xây dựng được đua ban công 90cm
Nằm giữa cầu Trần Hưng Đạo và Cầu Vĩnh Tuy.
Bán kính 500m có chợ, trường mầm non, trung học cơ sở, siêu thị AOEN Mall,...
Sổ đỏ chính chủ, không quy hoạch, pháp lý sạch.",305000000,81,3765432.098765432,Hà Nội,Quận Long Biên,Phường Long Biên,Phố Tư Đình,21.030355,105.88742,,1020,1765095183825,4
124216980,Cho thuê phòng trọ đủ tiện nghi tại Hoàng Hoa Thám,"Cho thuê phòng trọ khép kín tại Hoàng Hoa Thám 
Mặt tiền rộng:  3.5m  , phòng tại tầng 2 nhà 5 tầng
Diện tích :      mỗi tầng 1 phòng riêng biệt,  diện tích 35m2             
Vệ sinh mỗi tầng riêng biệt .  Có bếp dùng chung trên tầng 5 ,  
Đầy đủ Tủ Lạnh, Bếp, Điều Hoà, Wifi
Gần Trường ĐH Thủ Đô, Tiểu học, Trung Học, Gần chợ Bưởi, Chợ Vĩnh Phúc, Gần Winmart, Circle K , Khu vực an ninh an toàn , dân trí cao …
Giá thuê:   4,5  triệu  / tháng / phòng 
Thanh toán 3 tháng/ lần.   Hợp đồng tối thiểu 1 năm.    Đặt cọc : 4,5 triệu
Chỉ cho phụ nữ hoặc gia đình thuê 

Giá thuê : 4,5 triệu / tháng / phòng 
Tiền điện : tính theo công tơ riêng đơn giá 4.000 đ /kwh 
Tiền nước:   100k / người/tháng 
Wifi Free (dùng chung) : 
Điều hòa : có sẵn Free  (vệ sinh, bảo dưỡng định kỳ) 
Thời hạn Hợp đồng ký từ 1 – 5 năm
Tiền Đặt cọc : 1 tháng / phòng 
Lối đi chung : cửa trước 
Lưu ý: 
Đầy đủ an toàn PCCC
Không nhận các hoạt động kinh doanh, sản xuất, chỉ để ở .
Hạn chế tiếp đón người lạ ra vào thường xuyên
Không ở quá 3 người / phòng
Không gây ồn ào, mất trật tự.
Không gây mất vệ sinh chung.
Phải Đăng ký danh sách người ở cố định.
Không nhận chứa các sản phẩm dễ gây hoả hoạn, cháy nổ, không chứa các sản phẩm pháp luật cấm tàng trữ hàng hoá vi phạm pháp luật, 
Tủ lạnh dùng chung phải đăng ký , và đóng tiền điện
Máy giặt dùng chung phải đăng ký  , và đóng tiền điện
Bếp từ dùng chung phải đăng ký  , và đóng tiền điện
Điều hoà sử dụng Free  phải trả tiền bảo dưỡng và vệ sinh",4500000,74,60810.81081081081,Hà Nội,Quận Ba Đình,Phường Vĩnh Phúc,Đường Hoàng Hoa Thám,21.044363,105.81292,,1050,1765093560000,6
129506965,Em cho thuê căn 1 ngủ + bên Mas A 47m full nội thất vào ở luôn,Em cho thuê căn 1 ngủ + bên Mas A 47m full nội thất ( full đồ gỗ + full đồ điện tử) và miễn phí dịch vụ vào ở luôn được. Ai có nhu cầu inbox em ạ!,11000000,121,90909.09090909091,Hà Nội,Quận Nam Từ Liêm,Phường Tây Mỗ,Cầu vượt Tây Mỗ,21.008543,105.74792,,1010,1765089960000,3
129531537,THIẾT KẾ ĐẲNG CẤP KHÁCH SẠN 5* - TT BA ĐÌNH - NGÕ THÔNG KD - 18 TỶ⭐,"🔥CỰC HIẾM - THIẾT KẾ ĐẲNG CẤP KHÁCH SẠN 5* - TT BA ĐÌNH - NGÕ THÔNG KINH DOANH - VIEW LOTTE - 6 TẦNG THANG MÁY - 18 TỶ⭐

💥 Ở là phải hưởng thụ. Tối ngắm Lotte, Cung điện nguy nga tráng lệ. Khu xung quanh toà nhà quan chức yên tĩnh. 

📍 Toạ lạc khu vực hót hít lõi Ba Đình. Ngõ to thông khắp ngả, lưu lượng người qua lại đông kinh doanh được.

👉 Tiện ích thì vô biên không thiếu gì. Nội thất căn nhà sang trọng đẳng cấp bạc tỷ từ T1-T6 ( tivi, tủ lạnh, bồn tắm, điều hoà, giường tủ,… không thiếu 1 thứ gì khách chỉ về ở ngay.

🏘️ Diện tích 55m2*6 tầng *4,6m MT. Thiết kế thang máy thang bộ, thoáng trước sau. 

+Tầng 1: PK, wc.
+Tầng 2: Phòng bếp ăn, wc.
+Tầng 3,4,5: Mỗi tầng 1PN Master.
+Tầng 6: 1PN, Phòng thờ, wc, tiểu cảnh.

📄Sổ cất két sẵn sàng giao dịch. 

☎️Liên hệ xem nhà: *** (Zalo/Facebook) 
CAM KẾT THÔNG TIN HÌNH ẢNH THẬT 
#bannhaquanbadinh
#bannhabadinh
#bannha6tangscs 
#bannhangothongkinhdoanh 
#bannhaphongockhanh
#bannhangockhanh
#bannha6tangthangmay",18000000000,74,243243243.24324325,Hà Nội,Quận Ba Đình,Phường Giảng Võ,Phố Ngọc Khánh,21.02699,105.8178,,1020,1765089935000,11
128704663,"Gia đình cần bán nhà Phố Huế, Hai Bà Trưng","Gia đình cần bán nhà Phố Huế, Hai Bà Trưng để chia tài sản
Diện tích 80m2 

💥Oto đỗ cửa vào nhà, vài bước ra Phố Huế , Trần Khát Chân, Đại Cồ Việt
💥Gần các trường đại học lớn, chợ, trung tâm hành chính. 5 phút lên Hhoof Hoàn Kiếm
💥 Thiết kế: Hiện nhà 4 tầng vẫn còn chắc chắn.,+ Tầng 1: Chỗ để xe, phòng khách, bếp khe thoáng.+ Tầng 2,3: Mỗi tầng 3 phòng tổng 6 phòng, WC.,+ Tầng 4: Phòng thờ, sân phơi.
Khách có thể ở hoặc mua giữ tiền, xây tòa nhà, nói không với quy hoạch, vị trí hiếm nhà bán.
Có thương lượng",23800000000,76,313157894.7368421,Hà Nội,Quận Hai Bà Trưng,Phường Phố Huế,Phố Huế,21.013445,105.85173,,1020,1765092483000,9
129535641,"CCMN 30m cho thuê ở Tô Vĩnh Diện, full đồ mới 100% máy giặt riêng, TM","Địa chỉ: Số 12 ngách 12 ngõ 97 Khương Trung, Thanh Xuân
💰Giá: 4tr850
⏩️ 1/12
⏩️️Loại phòng: Studio
⏩️401
Thang máy

✅Nội thất: Giường tủ, đệm, điều hòa nóng lạnh, kệ tủ bếp, hút mùi, tủ lạnh, máy giặt riêng

💵Phí dịch vụ:
Điện 4k/ 1 số
Nước 33k/ số
Wifi 100k/ 1p
Dịch vụ chung : 150k/ 1ng",4850000,77,62987.01298701299,Hà Nội,Quận Thanh Xuân,Phường Khương Trung,Phố Tô Vĩnh Diện,20.999704,105.820984,,1050,1765101911000,6
129503899,Cho thuê nhà,"Cho thuê nhà, 2 tầng vs khép kín, có thể vừa ở vừa kinh doanh. Rất tiện . Như caffe , đồ ăn uống, đồ lưa niệm .... Quán trà nơi hội tụ những nghệ sĩ...",7500000,73,102739.72602739726,Hà Nội,Quận Hoàn Kiếm,Phường Cửa Nam,Phố Nguyễn Thái Học,21.028708,105.84211,,1030,1765097280000,3
125328540,BÁN NHÀ XƯỞNG 900M2 ĐANG KINH DOANH THÔN XUÂN ĐỒNG XÃ TÂN MINH SÓC SƠN,"Chủ BÁN NHÀ XƯỞNG 900M2 ĐANG KINH DOANH THÔN XUÂN ĐỒNG XÃ TÂN MINH SÓC SƠN
Bán nhà Xưởng 900m² Thôn Xuân Đồng- xã Tân Minh-Sóc Sơm- 900m² = 17tỷ
THỊ TRẤN SÓC SƠN GIÁ ĐẦU TƯ-CHO THUÊ DÒNG TIỀN ỔN ĐỊNH .
Vị trí: Siêu Đẹp cách 100 mét ra đường vành đai 4, đường 418, cao tốc HN - Thái Nguyên, cách trường đua ngựa 300m
Diện Tích : 900m², trong đó 300m² đất thổ cư, 600m² đất nông nghiệp
phù hợp phân lô tách thửa, cơ hội tăng giá cao ngay sát khu quy hoạch đô thị sóc sơn dự án trường đua ngựa.
Sẵn nhà xưởng sản xuất đang cho thuê xưởng dòng tiền 50 tr/ tháng, thanh toán 3 tháng/kỳ.
liên hệ: Diệu Hương",17000000000,83,204819277.10843372,Hà Nội,Huyện Sóc Sơn,Xã Tân Minh,xuân đồng,21.277952,105.87013,,1040,1765096321315,12
129507483,"Nhà Đẹp Duơng Văn Bé, Hai Bà Trưng 33/48m, 5 tầng, mt 4,9m, 8.45 tỷ.","Nhà Đẹp Gần Phố, Duơng Văn Bé, Hai Bà Trưng 33/48m, 5 tầng, mt 4,9m, giá 8.45 tỷ.
Lh em Lan ***
🌷TRUNG TÂM HAI BÀ TRƯNG - 30M RA PHỐ DƯƠNG VĂN BÉ - HÀNG XÓM TIMES CITY - NGÕ THẲNG TẮP - MỚI ĐẸP Ở NGAY - SỔ VUÔNG VẮN .
Vị trí : Cực đẹp, ngõ to thoáng,  cách phố chỉ vài bước chân. Khu vực hàng xóm Times City, hưởng trọn mọi tiện ích. Xung quanh trường học các cấp, chợ, buôn bán kinh doanh tấp nập.
⚡️Nhà mới đẹp lung linh, khách chỉ việc xách valy về ở ngay. 
* Thiết kế :
- Tầng 1 : Phòng khách, Bếp, Vs.
- Tầng 2,3,4 : Mỗi tầng 1 phòng Master, vskk.
- Tầng 5 : Phòng thờ, Sân phơi.
📕Sổ đỏ đẹp, sẵn sàng giao dịch.",8450000000,76,111184210.5263158,Hà Nội,Quận Hai Bà Trưng,Phường Vĩnh Tuy,Phố Dương Văn Bé,20.99671,105.8739,,1020,1765094222000,7
