id,title,description,price,area_m2,price_per_m2,region,district,ward,street,lat,lng,property_type,category,post_time,images
129505413,HOT! BÁN NHÀ ĐÔNG NGẠC -BẮC TỪ LIÊM -46M 5 TẦNG -GARA ÔTÔ-NHỈNH 11 TỶ,"- HOT! BÁN NHÀ ĐÔNG NGẠC - BẮC TỪ LIÊM - 46M x 5 TẦNG - GARA Ô TÔ- NHỈNH 11 Tỷ

- LÔ GÓC - 7 CHỖ QUA NHÀ , VÀO NHÀ - NGÕ THÔNG - KINH DOANH- GẦN PHỐ - THÔNG 2 PHỐ KẺ VẼ ĐÔNG NGẠC

- Khu vực đang phát triển từng ngày, gần EcoHome , Ciputra.

- Thuận tiện di chuyển sân bay Nội Bài, An Dương Vương, Phạm Văn Đồng.

 - Mặt ngõ Kinh doanh tốt, Lô góc, phòng nào cũng có cửa sổ thoáng sáng.

 Thiết kế : 
Tầng 1: Gara ô tô + bếp, Vệ Sinh
Tầng 2 : p Khách + Vệ Sinh
Tầng 3,4 : Mỗi tầng 2 ngủ + vệ sinh giữa
Tầng 5: Phòng thờ + Sân phơi, giặt ,sấy

- Sổ đỏ đẹp. sẵn sàng giao dịch.

- Liên hệ em Hùng *** để được tư vấn xem nhà và gặp chủ nhà",11900000000,129,92248062.01550388,Hà Nội,Quận Bắc Từ Liêm,Phường Đông Ngạc,Đường Đông Ngạc,21.091318,105.78551,,1020,1765071241000,5
129524359,"Chính chủ cắt lỗ 1n Lumier Cổ Loa, giá bằng phiếu tính giá","Chính chủ cắt lỗ 1n Lumier prime hill Cố Loa, thanh toán sớm, giá bằng phiếu tính giá, view cầu Tứ Liên, bao phí sang tên",5672000,82,69170.73170731707,Hà Nội,Huyện Đông Anh,Xã Đông Hội,Hưng Chính,21.08501,105.87151,,1010,1765068935000,4
129506440,"Bán nhà mặt phố Phạm Văn Đồng,70m2, 6 tầng thang máy, MT 7m,26 tỷ","Bán nhà mặt phố Phạm Văn Đồng, 70m2, 6 tầng thang máy, MT 7m, lô góc, nhỉnh 26 tỷ (hiếm)
📍 Vị trí:
 Vị trí siêu vip mặt phố Phạm Văn Đồng – trục chính kinh doanh sầm uất, vỉa hè 5m trồng cây xanh, đường 12 làn ô tô tránh. Hiện đang vừa ở vừa làm văn phòng đại diện tổng công ty lớn.
 Lô góc 3 mặt thoáng, 1 mặt phố – 1 mặt ngõ, kinh doanh ngày đêm, nhận diện thương hiệu cực tốt.
🏢 Thiết kế – công năng (nhà xây hiện đại):
 Nhà xây mới, thang máy nhập khẩu cao cấp, phù hợp vừa ở vừa kinh doanh hoặc làm văn phòng lớn.
.

Tầng 1: Sảnh lễ tân sang trọng + văn phòng đại diện.

Tầng 2 – 4: Thiết kế thông sàn + WC, đang làm phòng họp – phòng làm việc; nội thất cao cấp hiện đại.

Tầng 5: Phòng ngủ rộng khép kín.

Tầng 6: Ban công, sân phơi và tiểu cảnh.

📑 Pháp lý:
 Sổ đỏ chính chủ, sang tên ngay.
💰 Giá bán: 26,8 tỷ (có thương lượng).
📞 Liên hệ:
 EMBình nhà đất – ***
 TikTok: tiktok.com@binhnhadat
 Miễn trung gian.


#nhadephanoi #nhagiatot #nhahanoi #nhaphanlo #nhachinhchu #nhagiagoc #binhnhadat
 #nhachucanban #nha10tỷ #nhaduoi10ty #nhatrieudo #nhagiare
 #dathanoi #chungcumini #nhadongtien
 #batdongsan #batdongsanhanoi #batdongsanviet #batdongsancaocap
 #nhamatphokinhdoanh #nhamatphohanoi #nhakinhdoanh #nhalo goc #nhangocorner
 #phamvandong #caugiấy#bactuliêm
 #nhathangmay #nhadep #nhacongso #nhacapcao #nhadatthuloinhuan
 #muabannhahanoi #muabannha #nhadat #nhadatgoc",26800000000,129,207751937.98449612,Hà Nội,Quận Bắc Từ Liêm,Phường Xuân Đỉnh,Đường Phạm Văn Đồng,21.072994,105.78578,,1020,1765069380000,5
129453193,"Nhà đẹp Nguyễn văn cừ , mt 6m5 , ô tô vào nhà chỉ 11.9 tỷ","51 m 5 tầng mt 6m5 
Nguyễn văn cừ , Long biên
Nhà dân xây chắc chắn , 4 chỗ vào nhà , 50m ra ô tô tránh 
Gần trường học , bệnh viện , chợ gia lâm
Sổ vuông , pháp lý chuẩn , quy hoạch ổn định
Tk 
T1:sân để xe, khách , bếp , vệ sinh
T2/3/4: 2 ngủ khép kín / tầng 
T5: phòng thờ , sân rộng",11900000000,81,146913580.24691358,Hà Nội,Quận Long Biên,Phường Ngọc Lâm,Đường Nguyễn Văn Cừ,21.039896,105.866,,1020,1765066052000,9
127384713,"BÁN TÒA VĂN PHÒNG MẶT PHỐ MỸ ĐÌNH, 180M2, 9T, 75 TỶ","BIỆT ĐIỆN ĐỢI QUÝ NHÂN ❤
BÁN TÒA VĂN PHÒNG MẶT PHỐ MỸ ĐÌNH, 180M2, 9T, 75 TỶ
LIÊN HỆ *** 
🕹️ Vị trí đắc địa, mặt phố lớn, mặt tiền quyền lực, lô góc, kinh doanh văn phòng đỉnh cao
🎗️Thiết kế 9 tầng + 1 hầm, 3 sàn kinh doanh văn phòng, 27 studios full đồ....đẹp long lanh, dòng tiền 300tr/tháng
📕 Sổ đỏ đẹp, pháp lý sạch, chủ thiện chí, giao dịch nhanh
👉 #phamvantri",75000000000,121,619834710.7438016,Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 1,Trần Bình,21.022161,105.7718,,1030,1765064941000,4
129490067,BÁN ĐẤT PHÂN LÔ TẶNG NHÀ 01 TẦNG PHỐ TƯ ĐÌNH ĐÓN CẦU TRẦN HƯNG ĐẠO,"Gia đình cần bán gấp mảnh đất khu phân lô Ao Sen, đường nhựa, vỉa hè 11,5m.
Mặt tiền siêu khủng 7.38m, xây dựng được đua ban công 90cm
Nằm giữa cầu Trần Hưng Đạo và Cầu Vĩnh Tuy.
Bán kính 500m có chợ, trường mầm non, trung học cơ sở, siêu thị AOEN Mall,...
Sổ đỏ chính chủ, không quy hoạch, pháp lý sạch.",305000000,81,3765432.098765432,Hà Nội,Quận Long Biên,Phường Long Biên,Phố Tư Đình,21.030355,105.88742,,1020,1765075441000,4
124216980,Cho thuê phòng trọ đủ tiện nghi tại Hoàng Hoa Thám,"Cho thuê phòng trọ khép kín tại Hoàng Hoa Thám 
Mặt tiền rộng:  3.5m  , phòng tại tầng 2 nhà 5 tầng
Diện tích :      mỗi tầng 1 phòng riêng biệt,  diện tích 35m2             
Vệ sinh mỗi tầng riêng biệt .  Có bếp dùng chung trên tầng 5 ,  
Đầy đủ Tủ Lạnh, Bếp, Điều Hoà, Wifi
Gần Trường ĐH Thủ Đô, Tiểu học, Trung Học, Gần chợ Bưởi, Chợ Vĩnh Phúc, Gần Winmart, Circle K , Khu vực an ninh an toàn , dân trí cao …
Giá thuê:   4,5  triệu  / tháng / phòng 
Thanh toán 3 tháng/ lần.   Hợp đồng tối thiểu 1 năm.    Đặt cọc : 4,5 triệu
Chỉ cho phụ nữ hoặc gia đình thuê 

Giá thuê : 4,5 triệu / tháng / phòng 
Tiền điện : tính theo công tơ riêng đơn giá 4.000 đ /kwh 
Tiền nước:   100k / người/tháng 
Wifi Free (dùng chung) : 
Điều hòa : có sẵn Free  (vệ sinh, bảo dưỡng định kỳ) 
Thời hạn Hợp đồng ký từ 1 – 5 năm
Tiền Đặt cọc : 1 tháng / phòng 
Lối đi chung : cửa trước 
Lưu ý: 
Đầy đủ an toàn PCCC
Không nhận các hoạt động kinh doanh, sản xuất, chỉ để ở .
Hạn chế tiếp đón người lạ ra vào thường xuyên
Không ở quá 3 người / phòng
Không gây ồn ào, mất trật tự.
Không gây mất vệ sinh chung.
Phải Đăng ký danh sách người ở cố định.
Không nhận chứa các sản phẩm dễ gây hoả hoạn, cháy nổ, không chứa các sản phẩm pháp luật cấm tàng trữ hàng hoá vi phạm pháp luật, 
Tủ lạnh dùng chung phải đăng ký , và đóng tiền điện
Máy giặt dùng chung phải đăng ký  , và đóng tiền điện
Bếp từ dùng chung phải đăng ký  , và đóng tiền điện
Điều hoà sử dụng Free  phải trả tiền bảo dưỡng và vệ sinh",4500000,74,60810.81081081081,Hà Nội,Quận Ba Đình,Phường Vĩnh Phúc,Đường Hoàng Hoa Thám,21.044363,105.81292,,1050,1765069264000,6
129506965,Em cho thuê căn 1 ngủ + bên Mas A 47m full nội thất vào ở luôn,Em cho thuê căn 1 ngủ + bên Mas A 47m full nội thất ( full đồ gỗ + full đồ điện tử) và miễn phí dịch vụ vào ở luôn được. Ai có nhu cầu inbox em ạ!,11000000,121,90909.09090909091,Hà Nội,Quận Nam Từ Liêm,Phường Tây Mỗ,Cầu vượt Tây Mỗ,21.008543,105.74792,,1010,1765072800753,3
129272979,BÁN NHÀ PHỐ LÒ ĐÚC 30m 3TẦNG PHÂN LÔ KINH DOANH OTTO ĐỖ CỬA SỔ VUÔNG,"Ô TÔ ĐỖ CỬA KINH DOANH TỐT
Mô tả:+ Vị trí: Lô góc 2 mặt thoáng, ô tô đỗ cửa, vừa ở vừa kinh doanh tốt hoặc làm VP tại nhà. Khu vực trung tâm xung quanh nhiều tiện ích, giao thông thuận tiện.
+ Nhà 3 tầng mỗi tầng 1 phòng 1 phụ.- Tầng 1 sử dụng 40m2, tầng 2 + Tầng 3 ngủ wc
+ Sổ đỏ chính chủ, vuông vắn sẵn sàng giao dịch.",6600000000,76,86842105.26315789,Hà Nội,Quận Hai Bà Trưng,Phường Đống Mác,Phố Lò Đúc,21.011024,105.85966,,1020,1765069202000,12
128704663,"Gia đình cần bán nhà Phố Huế, Hai Bà Trưng","Gia đình cần bán nhà Phố Huế, Hai Bà Trưng để chia tài sản
Diện tích 80m2 

💥Oto đỗ cửa vào nhà, vài bước ra Phố Huế , Trần Khát Chân, Đại Cồ Việt
💥Gần các trường đại học lớn, chợ, trung tâm hành chính. 5 phút lên Hhoof Hoàn Kiếm
💥 Thiết kế: Hiện nhà 4 tầng vẫn còn chắc chắn.,+ Tầng 1: Chỗ để xe, phòng khách, bếp khe thoáng.+ Tầng 2,3: Mỗi tầng 3 phòng tổng 6 phòng, WC.,+ Tầng 4: Phòng thờ, sân phơi.
Khách có thể ở hoặc mua giữ tiền, xây tòa nhà, nói không với quy hoạch, vị trí hiếm nhà bán.
Có thương lượng",23800000000,76,313157894.7368421,Hà Nội,Quận Hai Bà Trưng,Phường Phố Huế,Phố Huế,21.013445,105.85173,,1020,1765072202000,9
126738069,CẠNH CÔNG VIÊN CẦU GIẤY Ô TÔ VÀO NHÀ - KINH DOANH - THANG MÁY 7 TẦNG 5,"CẠNH CÔNG VIÊN CẦU GIẤY
Ô TÔ VÀO NHÀ - KINH DOANH - THANG MÁY
7 TẦNG 50m MT4.1m
SỔ ĐỎ ĐẸP, SANG TÊN NGAY 
GIÁ YÊU THƯƠNG 19 Ty5",19500000000,79,246835443.0379747,Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Khúc Thừa Dụ,21.030422,105.79122,,1020,1765057275000,4
129507483,"Nhà Đẹp Duơng Văn Bé, Hai Bà Trưng 33/48m, 5 tầng, mt 4,9m, 8.45 tỷ.","Nhà Đẹp Gần Phố, Duơng Văn Bé, Hai Bà Trưng 33/48m, 5 tầng, mt 4,9m, giá 8.45 tỷ.
Lh em Lan ***
🌷TRUNG TÂM HAI BÀ TRƯNG - 30M RA PHỐ DƯƠNG VĂN BÉ - HÀNG XÓM TIMES CITY - NGÕ THẲNG TẮP - MỚI ĐẸP Ở NGAY - SỔ VUÔNG VẮN .
Vị trí : Cực đẹp, ngõ to thoáng,  cách phố chỉ vài bước chân. Khu vực hàng xóm Times City, hưởng trọn mọi tiện ích. Xung quanh trường học các cấp, chợ, buôn bán kinh doanh tấp nập.
⚡️Nhà mới đẹp lung linh, khách chỉ việc xách valy về ở ngay. 
* Thiết kế :
- Tầng 1 : Phòng khách, Bếp, Vs.
- Tầng 2,3,4 : Mỗi tầng 1 phòng Master, vskk.
- Tầng 5 : Phòng thờ, Sân phơi.
📕Sổ đỏ đẹp, sẵn sàng giao dịch.",8450000000,76,111184210.5263158,Hà Nội,Quận Hai Bà Trưng,Phường Vĩnh Tuy,Phố Dương Văn Bé,20.99671,105.8739,,1020,1765071843000,7
129503899,Cho thuê nhà,"Cho thuê nhà, 2 tầng vs khép kín, có thể vừa ở vừa kinh doanh. Rất tiện . Như caffe , đồ ăn uống, đồ lưa niệm .... Quán trà nơi hội tụ những nghệ sĩ...",7500000,73,102739.72602739726,Hà Nội,Quận Hoàn Kiếm,Phường Cửa Nam,Phố Nguyễn Thái Học,21.028708,105.84211,,1030,1765071600000,3
125328540,BÁN NHÀ XƯỞNG 900M2 ĐANG KINH DOANH THÔN XUÂN ĐỒNG XÃ TÂN MINH SÓC SƠN,"Chủ BÁN NHÀ XƯỞNG 900M2 ĐANG KINH DOANH THÔN XUÂN ĐỒNG XÃ TÂN MINH SÓC SƠN
Bán nhà Xưởng 900m² Thôn Xuân Đồng- xã Tân Minh-Sóc Sơm- 900m² = 17tỷ
THỊ TRẤN SÓC SƠN GIÁ ĐẦU TƯ-CHO THUÊ DÒNG TIỀN ỔN ĐỊNH .
Vị trí: Siêu Đẹp cách 100 mét ra đường vành đai 4, đường 418, cao tốc HN - Thái Nguyên, cách trường đua ngựa 300m
Diện Tích : 900m², trong đó 300m² đất thổ cư, 600m² đất nông nghiệp
phù hợp phân lô tách thửa, cơ hội tăng giá cao ngay sát khu quy hoạch đô thị sóc sơn dự án trường đua ngựa.
Sẵn nhà xưởng sản xuất đang cho thuê xưởng dòng tiền 50 tr/ tháng, thanh toán 3 tháng/kỳ.
liên hệ: Diệu Hương",17000000000,83,204819277.10843372,Hà Nội,Huyện Sóc Sơn,Xã Tân Minh,xuân đồng,21.277952,105.87013,,1040,1765070401396,12
128785055,"BÁN NHÀ MẶT NGÕ 38M2 4T LA PHÙ AN KHÁNH, NGAY CHỢ, Ô TÔ, GIÁ 5.5 TỶ!","BÁN NHÀ MẶT NGÕ 38M2 4T LA PHÙ AN KHÁNH, NGAY CHỢ, Ô TÔ, GIÁ 5.5 TỶ!

✅ Vị trí: nhà thuộc trung tâm La Phù xã An Khánh, ngay gần chợ, trục chính ô tô. Rất thuận tiện với anh chị đang làm việc khu vực Cầu Giấy, Mỹ Đình, Từ Liêm, Hà Đông, Thanh Xuân, Ba Đình ...

✅ Thông số nhà:
DT: 38m²;
T1: Để xe, khách bếp
T2 + 3: 4P ngủ + 3 wc.
T4: P thờ + sân phơi.

* Sổ đỏ chính chủ, sẵn sàng giao dịch, nói không với quy hoạch, tranh chấp.
* Giá bán 5.5 tỷ, có hỗ trợ vay NH với lãi suất thấp.

LH em để xem nhà và hỗ trợ zalo/call: ***",5500000000,89,61797752.808988765,Hà Nội,Huyện Hoài Đức,Xã An Khánh,Đường La Phù,20.985338,105.730606,,1020,1765065812000,6
128744610,Cho thuê căn hộ studio full đồ 176 Đội Cấn - Giảm 1tr tiền nhà T12,"- Diện tích 25m², vskk.
- Đầy đủ nội thất tiện nghi (giường tủ, tủ bếp, tủ lạnh, điều hòa, máy giặt, nóng lạnh... ).
- Ban công, thang máy
- Khu dân trí cao, an ninh tốt, thuận tiện giao thông, trường, chợ...
- Có chỗ để xe miễn phí (tầng 1).
- Được nuôi pet",4800000,74,64864.86486486487,Hà Nội,Quận Ba Đình,Phường Đội Cấn,Ngõ 176,21.034254,105.824684,,1050,1765070649871,3
129488549,CCMN NGUYÊN XÁ,"Mình còn 02 phòng CCMN Nguyên Xá, Văn Trì ở được luôn, full đồ tiện ích, vị trí thuận tiện không khí trong lành, đón sáng, phòng cháy chữa cháy đạt chuẩn, hiện đại....

Ib hoặc gọi trực tiếp cho chủ nhà
***/***",3000000,129,23255.81395348837,Hà Nội,Quận Bắc Từ Liêm,Phường Minh Khai,Ngõ 112/12 Phố Nguyên Xá,21.060472,105.74979,,1050,1765071601018,5
129154727,CẦN BÁN NHÀ MẶT PHỐ TÂN THUỴ PHÚC ĐỒNG LONG BIÊN HÀ NỘI.,"CẦN BÁN NHÀ MẶT PHỐ TÂN THUỴ PHÚC ĐỒNG LONG BIÊN HÀ NỘI.
+ Nhà 8 tầng chủ xây kiên cố - thang máy nhập khẩu 
+ Diện tích ; 65m2- MT 3,8m
+ Nhà đã lắp đặt đầy đủ phun nội thất đẹp
+ Đường trước nhà 7m - đường thông tứ ngả 
+ Tiện ích ngập tràn ; nhà nằm trên tuyến phố sầm uất - khách mua về vừa ở vừa kinh doanh thì quá tuyệt vời - nhà lại gần trường các cấp - chợ - và khu vực dân trí cao -nhà chỉ cách TTTM -AEON -Long biên có 700m - mất 10 phút lái xe là sang tới trung tâm thành phố hà nội.
+ Liên hệ ; ***- Em thắng chuyên nhà đất long biên - dẫn đi xem nhà miễn phí 24/7.",21600000000,81,266666666.66666666,Hà Nội,Quận Long Biên,Phường Phúc Đồng,Đường Nguyễn Văn Linh,21.049894,105.89186,,1020,1765073992000,8
129509031,"BÁN ĐẤT PHÂN LÔ 140M NGAY CẦU THƯỢNG CÁT, ĐẸP NHẤT ĐAI MẠCH .","BÁN LÔ ĐẤT ĐẸP NHẤT KHU MAI CHÂU - PHÂN LÔ

BÀN CỜ

140m² (vuông như A4), mặt tiền 7m

Ngõ ô tô, thông tứ phía, gần đường dẫn cầu Thượng

Cát (tiềm năng tăng giá mạnh)

Sổ đỏ chính chủ, cất két sẵn sàng giao dịch

Giá cực tốt, thương lượng chính chủ

Liên hệ chính chủ: e Lụa *** (call/zalo)

Chốt nhanh kẻo hết!",11100000000,82,135365853.65853658,Hà Nội,Huyện Đông Anh,Xã Đại Mạch,Đường Tỉnh Lộ 23,21.118372,105.7607,,1040,1765072380000,3
129324199,bán nhà chính chủ,Chính chủ cần bán nhà ngõ 264 Ngọc Thụy 2 mặt đường ô tô tải tránh nhau vị trí đẹp gần công viên ( miễn mua giới trung gian),21000000000,81,259259259.25925925,Hà Nội,Quận Long Biên,Phường Bồ Đề,Ngọc Thụy ,21.037178,105.87307,,1020,1765070391000,4
129509546,cần tiền bán căn nhà ở Triều Khúc,"Nhà mới xây, cách đường ô tô 10m
Đang cho thuê 
Khu dân cư đông đúc
Tăng giá nhanh
Tiện đường đi lại
Có giảm cho người thiện chí",3600000000,84,42857142.85714286,Hà Nội,Huyện Thanh Trì,Xã Tân Triều,Đường Triều Khúc,20.982082,105.80076,,1020,1765070401000,5
126515368,"DƯỚI 100TR/M CÓ NHÀ MỚI THANG MÁY VĨNH QUỲNH,T/TRÌ-GẦN OTO-80M*5T;MT5M","NHÀ MỚI, THANG MÁY, GIÁ RẺ BAY NHANH ! 
CHỈ DƯỚI 100TR/M2 SỞ HỮU NHÀ MỚI ĐẸP NHƯ BIỆT THỰ XÃ VĨNH QUỲNH, THANH TRÌ-GẦN Ô TÔ TRÁNH - GẦN HỒ - 80M  * 5 TẦNG ; MT 5M ; 4 NGỦ

♦VỊ TRÍ:
 Vị trí đắc địa : Nhà nằm trung tâm xã, gần UBND Xã, xung quanh nhà là các trường học liên cấp, nhà văn hoá, trạm y tế. Vài chục mét ra chợ trung tâm, nhà hội họp Tổ dân phố. Ngõ thông Lạc Thị, Ngọc Hồi, Đại Áng, Tả Thanh Oai, Phan Trọng Tuệ. Chỉ hơn 1km tới bến xe Nước Ngầm,  bệnh viện nội tiết TW, bệnh viện đa khoa Thanh Trì. Cách ô tô tránh khoảng 40m. Đường ô tô thông các ngả, giao thông thuận tiện.
♦MÔ TẢ :
Nhà dân xây mới, thiết kế hiện đại, mặt tiền khủng  nên thiết kế mặt tiền cầu kỳ tạo điểm nhấn. Thang máy nhập khẩu tạo nên vẻ đẹp hiện đại cho căn nhà. Tổng có 4 phòng đều có cửa sổ rộng, đầy đủ công năng, nội thất chất lượng cao. 
♦PHÁP LÝ:
Sổ đỏ riêng chính chủ, pháp lý sạch, sẵn sàng giao dịch. 
☎️:PHAN HÙNG ĐỂ XEM NHÀ VÀ GẶP CHỦ NHÀ.",7880000000,84,93809523.8095238,Hà Nội,Huyện Thanh Trì,Xã Vĩnh Quỳnh,Vĩnh Quỳnh,20.931538,105.826096,,1020,1765068591000,7
124852395,Căn hộ Studio Ngõ 376 Lê Duẩn 4tr8- 7tr Hồ Ba Mẫu,"Cho thuê căn hộ Studio

🏢 Địa chỉ : Ngõ 376 Lê Duẩn - Đống Đa.
💰 Giá chốt: 4tr8 - 5tr5 - 6tr
👉 Diện tích : 25m - 30m

👉 Nhà 6 tầng, có Thang Máy, xe để tầng 1, nhà riêng chủ, cổng khóa vân tay, an ninh tốt, giờ giấ đi lại thoải mái

✅ Nội thất : Điều Hoà -Nóng Lạnh - Giường , Tủ, Tủ Lạnh, Khu Bếp nấu ăn, Máy Giặt Chung

 ❌ Lưu ý: 
- Hợp đồng 12 tháng
- Đóng 1 cọc 1
- Cho nuôi Pét
- Không giới hạn người ở
- Nhận 1-2-3 xe 1 phòng

XEM NHÀ GỌI TRƯỚC 1 TIẾNG",4800000,75,64000.0,Hà Nội,Quận Đống Đa,Phường Khâm Thiên,Lê Duẩn,21.016747,105.84042,,1010,1765067357000,3
129522349,"5 Tầng- Mặt phố kinh doanh- Trâu Quỳ, Gia Lâm - Chỉ 13 .tỷ.","Tọa lạc tại vị trí mặt phố trung tâm Trâu Quỳ, Gia Lâm, trục chính ra Vinhomes Ocean Park. 
 Một điểm kinh doanh phục vụ hàng ngàn sinh viên, dân cư thị trấn và đô thị Vinhomes.
Nhà dân xây thiết kế hiện đại 4 tầng, 1 lửng chuẩn ở kết hợp kinh doanh.
Quý khách có nhu cầu liên hệ : Em Hiếu - Làm việc chính chủ.",13200000000,123,107317073.17073171,Hà Nội,Huyện Gia Lâm,Thị trấn Trâu Quỳ,Đường Trâu Quỳ,21.005856,105.937325,,1020,1765069202000,4
129504943,"🔥 BÁN NHÀ TÔ HIỆU HÀ ĐÔNG  – THANG MÁY FUJI 40M2 – 11,3 TỶ 🔥","- Nằm trong khu phân lô cán bộ nổi tiếng đẳng cấp của quận Hà Đông – nơi hiếm nhà bán. Đi bộ ra chợ Tản Đà, chợ Hà Đông, trường học khắp xung quanh.
- Đường xá sạch đẹp, an ninh chuẩn, khu dân trí cao, hạ tầng đồng bộ.
- Không gian sống văn minh – cực lý tưởng cho gia đình muốn an cư lâu dài.
- Thang bộ rộng, thiết kế tối ưu công năng.
- Sau nhà có khe thoáng 0.5m, tất cả phòng sau đều có cửa sổ → nhà sáng & thoáng tự nhiên quanh năm.
- Nhà MỚI – xây kiên cố – thiết kế hiện đại, khung cột BTCT chắc như pháo đài.
- 5 tầng – 6 PN – thang máy Fuji 350kg chạy êm.
- Sổ đỏ đẹp cất két – giao dịch sang tên ngay.

🔥 Đẹp – mới – thang máy – phân lô – trung tâm Hà Đông → quá hiếm!",11300000000,86,131395348.8372093,Hà Nội,Quận Hà Đông,Phường Nguyễn Trãi,Đường Tô Hiệu,20.97092,105.78232,,1020,1765075624000,5
129008819,"🌟1 NGỦ 1 KHÁCH 2 PHÚT ĐI BỘ TỚI TÂY HỒ, NHÀ MỚI TINH SIÊU RỘNG THOÁNG🌟","🌟1 NGỦ 1 KHÁCH 2 PHÚT ĐI BỘ TỚI TÂY HỒ, NHÀ MỚI TINH SIÊU RỘNG THOÁNG🌟
-----------
🏡Dạng phòng: 1n1k
🍁VỊ TRÍ THUẬN LỢI

- Nằm ngay mặt Hồ Tây, gió mát chill lượn hồ
- Gần khu đô thị Hồ Tây, khu Ngoại giao đoàn
- Di chuyển dễ dàng qua Xuân La, Xuân Đỉnh, Âu Cơ, Lạc Long Quân, Thụy Khuê, Ba Đình

✨TIỆN ÍCH CĂN HỘ
- Căn hộ 1 phòng ngủ mới tinh, thích hợp cho hộ gia đình và bạn bè sinh sống
- Thiết kế thoáng mát, ánh sáng tự nhiên
- Trang bị nội thất đầy đủ vào ở ngay
- Ban công thoáng mát
- Hệ thống pccc đầy đủ, an ninh ra vào khóa cổng vân tay

-----------------
Contact (sms, zalo): Hương Lan Megas",11000000,78,141025.64102564103,Hà Nội,Quận Tây Hồ,Phường Bưởi,Phố Trích Sài,21.049623,105.81381,,1010,1765071181000,7
127973556,Bán nhà phố Tân mai quận Hoàng mai,"Ban Nhà ngõ 250 Tân mai 
17m 3,5 tầng 2 ngù 2 wc 1,68 tỷ
Nhà gần trường tiểu học cấp 2-3 gần chợ Tân mai 
Nhà sạch đẹp ở luôn 
Có thuế mua bán Vi bằng
Lh ***",1680000000,80,21000000.0,Hà Nội,Quận Hoàng Mai,Phường Tân Mai,Phố Tân Mai,20.983627,105.84923,,1020,1765075268000,3
129488564,TÂY MỖ 36m2-SÁT TÂY MỖ MAKET-6 TẦNG Ô TÔ THÔNG- ĐỖ CỬA-HÀNG XÓM VUI VẺ,"6 tầng thang máy- gần Vin-ngõ thông ô tô đỗ cửa
 Tây Mỗ 36m2
Mô tả:
- Vị trí: gần phố Tây Mỗ, ngõ thông oto 7 chỗ tránh xe máy. Chợ, bệnh viện, trường học siêu thị trong bán kính chưa đến 1km đủ cả
- Thiết kế: tỷ mỷ, chi tiết cẩn thận gồm 6 tầng thang máy 450kg
+ Tầng 1: phòng khách, wc, để xe
+ Tầng 2,3,4: mỗi tầng 1 ngủ+ 1 wc khép kín
+ Tầng 5 bếp+ phòng ăn
+ tầng 6 phòng thờ sân phơi
- Xây dựng kiên cố chắc chắn hệ 10 cột, sắt hoà phát 18, sắt sàn 2 lớp lên thêm tầng thoải mái
- Nội thất cơ bản: tủ bếp kịch trần, cửa cuốn, cửa thông phòng composit, cửa sổ nhôm kính hệ, trần thạch cao, thiết bị wc đầy đủ xịn sò….
- Pháp lý: sổ đỏ cất két giao dịch nhanh gọn",7900000000,121,65289256.19834711,Hà Nội,Quận Nam Từ Liêm,Phường Tây Mỗ,Ngách 72/52 Đường Tây Mỗi,21.002937,105.74734,,1020,1765071965000,7
129497268,NHÀ ĐẸP - ĐẠI HỌC Y - TÔN THẤT TÙNG - 7.66 TỶ - Ô TÔ CÁCH 5M - NHÀ ĐẸP,"🔥 BÁN NHÀ PHỐ VIP TÔN THẤT TÙNG – ĐẸP TỚI MỨC MẶC QUẦN ĐI XEM LÀ CHỐT! 🔥


😂 Nhà hiếm như cơm mẹ nấu mà không bị la, ai nhanh thì được – ai chậm thì… hẹn năm sau!

📍 Cách đúng 1 nhà ra ô tô – vài bước ra mặt phố Tôn Thất Tùng, trung tâm Đống Đa, tiện ích bủa vây như vòng tay người yêu cũ.

🏠 Nhà dân tự xây – KCBT chắc nịch, đẹp gọn, sạch, thơm mùi “chủ nhà có tâm”.
Diện tích:  30m² 

🌸 Thiết kế thông minh:

Tầng 1: Phòng khách + bếp + WC (nấu nướng thoải mái, không sợ ""ám mùi chia tay"").

Tầng 2 – 3: Mỗi tầng 1 phòng ngủ + WC riêng tư.

Tầng 4: Phòng thờ + sân phơi + WC (phơi đồ khô nhanh hơn crush trả lời tin nhắn).


📜 Pháp lý: Sổ đỏ chính chủ – sang tên nhanh như ship đồ ăn lúc đói.

🚀 Tiện ích xung quanh:

Gần các trường TOP: Y Hà Nội, Bách Khoa, Kinh tế, Xây dựng…

Bệnh viện Đại học Y, Vincom Phạm Ngọc Thạch trong bán kính “đi bộ không kịp đếm bước”.

Giao thông siêu thuận tiện, đi đâu cũng tiện, về đâu cũng gần.


💥 GIÁ CỰC YÊU THƯƠNG — chủ bán nhanh
📞 Liên hệ: *** (alo nhẹ – dẫn đi xem ngay, thích là chốt",7660000000,75,102133333.33333333,Hà Nội,Quận Đống Đa,Phường Trung Tự,Phố Tôn Thất Tùng,21.005766,105.83095,,1020,1765071782000,11
